Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sanguinisNZ_GL872311.1	1319224	1320981		ABC transporter ATP-binding protein		HMPREF9390_RS03980
S.sanguinisNZ_GL872311.1	1320971	1322737		ABC transporter ATP-binding protein		HMPREF9390_RS03975
S.sanguinisNZ_GL872311.1	1322730	1323188		MarR family winged helix-turn-helix transcriptional regulator		HMPREF9390_RS03970
S.sanguinisNZ_GL872311.1	1323343	1323753		peptide deformylase		HMPREF9390_RS03965
S.sanguinisNZ_GL872311.1	1323800	1324699		ROK family protein		HMPREF9390_RS03960
S.sanguinisNZ_GL872311.1	1324859	1326796		sucrose-specific PTS transporter subunit IIBC		HMPREF9390_RS03955
S.sanguinisNZ_GL872311.1	1326993	1328447		sucrose-6-phosphate hydrolase		HMPREF9390_RS03950
S.sanguinisNZ_GL872311.1	1328428	1329393		LacI family DNA-binding transcriptional regulator		HMPREF9390_RS03945
S.sanguinisNZ_GL872311.1	1329571	1330962		ABC transporter ATP-binding protein		HMPREF9390_RS03940
S.sanguinisNZ_GL872311.1	1330955	1331653		energy-coupling factor transporter transmembrane component T		HMPREF9390_RS03935
S.sanguinisNZ_GL872311.1	1331663	1332250		MptD family putative ECF transporter S component		HMPREF9390_RS03930
S.sanguinisNZ_GL872311.1	1332272	1334017		ABC transporter ATP-binding protein		HMPREF9390_RS03925
S.sanguinisNZ_GL872311.1	1334002	1335744		ABC transporter ATP-binding protein		HMPREF9390_RS03920
S.sanguinisNZ_GL872311.1	1335899	1336909		AraC family transcriptional regulator		HMPREF9390_RS03915
S.sanguinisNZ_GL872311.1	1337179	1340877		pullulanase		HMPREF9390_RS03910
S.sanguinisNZ_GL872311.1	1341206	1342123		TDT family transporter		HMPREF9390_RS03905
S.sanguinisNZ_GL872311.1	1342196	1343260		acyl-CoA dehydrogenase family protein		HMPREF9390_RS03900
S.sanguinisNZ_GL872311.1	1343279	1343827		carboxymuconolactone decarboxylase family protein		HMPREF9390_RS03895
S.sanguinisNZ_GL872311.1	1344027	1344797		acetyl-CoA carboxylase carboxyl transferase subunit alpha		HMPREF9390_RS03890
S.sanguinisNZ_GL872311.1	1344794	1345657		acetyl-CoA carboxylase, carboxyltransferase subunit beta		HMPREF9390_RS03885
S.sanguinisNZ_GL872311.1	1345757	1347124		acetyl-CoA carboxylase biotin carboxylase subunit		HMPREF9390_RS03880
S.sanguinisNZ_GL872311.1	1347143	1347565		3-hydroxyacyl-ACP dehydratase FabZ		HMPREF9390_RS03875
S.sanguinisNZ_GL872311.1	1347562	1348050		acetyl-CoA carboxylase biotin carboxyl carrier protein		HMPREF9390_RS03870
S.sanguinisNZ_GL872311.1	1348057	1349289		beta-ketoacyl-ACP synthase II		HMPREF9390_RS03865
S.sanguinisNZ_GL872311.1	1349354	1350088		3-oxoacyl-[acyl-carrier-protein] reductase		HMPREF9390_RS03860
S.sanguinisNZ_GL872311.1	1350101	1351021		ACP S-malonyltransferase		HMPREF9390_RS03855
S.sanguinisNZ_GL872311.1	1351014	1351988		enoyl-[acyl-carrier-protein] reductase FabK		HMPREF9390_RS03850
S.sanguinisNZ_GL872311.1	1352125	1352349		acyl carrier protein		HMPREF9390_RS03845
S.sanguinisNZ_GL872311.1	1352405	1353379		ketoacyl-ACP synthase III		HMPREF9390_RS03840
S.sanguinisNZ_GL872311.1	1353379	1353813		MarR family transcriptional regulator		HMPREF9390_RS03835
S.sanguinisNZ_GL872311.1	1353955	1354746		enoyl-CoA hydratase		HMPREF9390_RS03830
S.sanguinisNZ_GL872311.1	1354997	1356361		aspartate kinase		HMPREF9390_RS03825
S.sanguinisNZ_GL872311.1	1356591	1356664		uncharacterized gene		HMPREF9390_RS03820
S.sanguinisNZ_GL872311.1	1356591	1356664		tRNA-Asn		HMPREF9390_RS03820
S.sanguinisNZ_GL872311.1	1356670	1356785		uncharacterized gene		HMPREF9390_RS03815
S.sanguinisNZ_GL872311.1	1356670	1356785		5S ribosomal RNA		HMPREF9390_RS03815
S.sanguinisNZ_GL872312.1	122	1048		ATP-binding cassette domain-containing protein		HMPREF9390_RS03810
S.sanguinisNZ_GL872312.1	1059	2126		ABC transporter ATP-binding protein		HMPREF9390_RS03805
S.sanguinisNZ_GL872312.1	2135	3061		ABC transporter permease		HMPREF9390_RS03800
S.sanguinisNZ_GL872312.1	3061	4557		ABC transporter permease		HMPREF9390_RS03795
S.sanguinisNZ_GL872312.1	4622	6598		peptide ABC transporter substrate-binding protein		HMPREF9390_RS03790
S.sanguinisNZ_GL872312.1	6831	8801		peptide ABC transporter substrate-binding protein		HMPREF9390_RS03785
S.sanguinisNZ_GL872312.1	8977	10932		peptide ABC transporter substrate-binding protein		HMPREF9390_RS03780
S.sanguinisNZ_GL872312.1	11228	12496		D-alanyl-D-alanine carboxypeptidase PBP3		HMPREF9390_RS03775
S.sanguinisNZ_GL872312.1	12636	14048		Fe-S cluster assembly protein SufB		HMPREF9390_RS03770
S.sanguinisNZ_GL872312.1	14066	14503		SUF system NifU family Fe-S cluster assembly protein		HMPREF9390_RS03765
S.sanguinisNZ_GL872312.1	14490	15722		cysteine desulfurase		HMPREF9390_RS03760
S.sanguinisNZ_GL872312.1	15763	17025		Fe-S cluster assembly protein SufD		HMPREF9390_RS03755
S.sanguinisNZ_GL872312.1	17067	17837		Fe-S cluster assembly ATPase SufC		HMPREF9390_RS03750
S.sanguinisNZ_GL872312.1	17927	19087		MraY family glycosyltransferase		HMPREF9390_RS03745
S.sanguinisNZ_GL872312.1	19084	19836		adaptor protein MecA		HMPREF9390_RS03740
S.sanguinisNZ_GL872312.1	20012	20854		undecaprenyl-diphosphate phosphatase		HMPREF9390_RS03735
S.sanguinisNZ_GL872312.1	20994	22889		DUF2207 domain-containing protein		HMPREF9390_RS03730
S.sanguinisNZ_GL872312.1	23021	24586		ABC transporter substrate-binding protein/permease		HMPREF9390_RS03725
S.sanguinisNZ_GL872312.1	24583	25323		amino acid ABC transporter ATP-binding protein		HMPREF9390_RS03720
S.sanguinisNZ_GL872312.1	25419	25634		hypothetical protein		HMPREF9390_RS03715
S.sanguinisNZ_GL872312.1	25743	26675		SPFH domain-containing protein		HMPREF9390_RS03710
S.sanguinisNZ_GL872312.1	26732	27982		threonine ammonia-lyase IlvA		HMPREF9390_RS03705
S.sanguinisNZ_GL872312.1	28082	29104		ketol-acid reductoisomerase		HMPREF9390_RS03700
S.sanguinisNZ_GL872312.1	29169	29645		acetolactate synthase small subunit		HMPREF9390_RS03695
S.sanguinisNZ_GL872312.1	29638	31338		acetolactate synthase large subunit		HMPREF9390_RS03690
S.sanguinisNZ_GL872312.1	31601	32200		response regulator transcription factor		HMPREF9390_RS03685
S.sanguinisNZ_GL872312.1	32197	33297		sensor histidine kinase		HMPREF9390_RS03680
S.sanguinisNZ_GL872312.1	33302	34036		ABC transporter permease		HMPREF9390_RS03675
S.sanguinisNZ_GL872312.1	34047	34922		ABC transporter ATP-binding protein		HMPREF9390_RS03670
S.sanguinisNZ_GL872312.1	35341	35949		SP0191 family lipoprotein		HMPREF9390_RS03665
S.sanguinisNZ_GL872312.1	36059	37723		DAK2 domain-containing protein		HMPREF9390_RS03660
S.sanguinisNZ_GL872312.1	37726	38091		Asp23/Gls24 family envelope stress response protein		HMPREF9390_RS03655
S.sanguinisNZ_GL872312.1	38234	38422		50S ribosomal protein L28		HMPREF9390_RS03650
S.sanguinisNZ_GL872312.1	38549	39211		hypothetical protein		HMPREF9390_RS03645
S.sanguinisNZ_GL872312.1	39217	39663		LytTR family DNA-binding domain-containing protein		HMPREF9390_RS03640
S.sanguinisNZ_GL872312.1	39936	40199		SemiSWEET family transporter		HMPREF9390_RS03635
S.sanguinisNZ_GL872312.1	40252	40324		uncharacterized gene		HMPREF9390_RS03630
S.sanguinisNZ_GL872312.1	40252	40324		tRNA-Thr		HMPREF9390_RS03630
S.sanguinisNZ_GL872312.1	40376	40834		GNAT family N-acetyltransferase		HMPREF9390_RS03625
S.sanguinisNZ_GL872312.1	40885	41670		ABC transporter permease		HMPREF9390_RS03620
S.sanguinisNZ_GL872312.1	41672	42490		ABC-2 family transporter protein		HMPREF9390_RS03615
S.sanguinisNZ_GL872312.1	42492	43484		ATP-binding cassette domain-containing protein		HMPREF9390_RS03610
S.sanguinisNZ_GL872312.1	43703	44620		zinc ABC transporter substrate-binding protein		HMPREF9390_RS03605
S.sanguinisNZ_GL872312.1	44641	47073		pneumococcal-type histidine triad protein		HMPREF9390_RS03600
S.sanguinisNZ_GL872312.1	47393	48274		fructose-bisphosphate aldolase		HMPREF9390_RS03595
S.sanguinisNZ_GL872312.1	48452	48537		uncharacterized gene		HMPREF9390_RS03590
S.sanguinisNZ_GL872312.1	48452	48537		tRNA-Leu		HMPREF9390_RS03590
S.sanguinisNZ_GL872312.1	48682	49092		GyrI-like domain-containing protein		HMPREF9390_RS03585
S.sanguinisNZ_GL872312.1	49163	50776		CTP synthase		HMPREF9390_RS03580
S.sanguinisNZ_GL872312.1	51102	52808		FtsX-like permease family protein		HMPREF9390_RS03575
S.sanguinisNZ_GL872312.1	52810	53511		ABC transporter ATP-binding protein		HMPREF9390_RS03570
S.sanguinisNZ_GL872312.1	53707	54390		phenylalanine--tRNA ligase beta subunit-related protein		HMPREF9390_RS03565
S.sanguinisNZ_GL872312.1	54511	55101		DNA-directed RNA polymerase subunit delta		HMPREF9390_RS03560
S.sanguinisNZ_GL872312.1	55286	56569		trigger factor		HMPREF9390_RS03555
S.sanguinisNZ_GL872312.1	56649	57212		TIGR01440 family protein		HMPREF9390_RS03550
S.sanguinisNZ_GL872312.1	57225	57707		ECF transporter S component		HMPREF9390_RS03545
S.sanguinisNZ_GL872312.1	57697	58458		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase		HMPREF9390_RS03540
S.sanguinisNZ_GL872312.1	58448	59197		tRNA pseudouridine(38-40) synthase TruA		HMPREF9390_RS03535
S.sanguinisNZ_GL872312.1	59454	65192		ZmpA/ZmpB/ZmpC family metallo-endopeptidase		HMPREF9390_RS03530
S.sanguinisNZ_GL872312.1	65513	66646		molecular chaperone DnaJ		HMPREF9390_RS03525
S.sanguinisNZ_GL872312.1	66885	67253		hypothetical protein		HMPREF9390_RS03520
S.sanguinisNZ_GL872312.1	67366	69195		molecular chaperone DnaK		HMPREF9390_RS03515
S.sanguinisNZ_GL872312.1	69448	69984		nucleotide exchange factor GrpE		HMPREF9390_RS03510
S.sanguinisNZ_GL872312.1	70020	71054		heat-inducible transcriptional repressor HrcA		HMPREF9390_RS03505
S.sanguinisNZ_GL872312.1	71218	71945		uncharacterized gene		HMPREF9390_RS0111145
S.sanguinisNZ_GL872312.1	71938	72795		ABC transporter ATP-binding protein		HMPREF9390_RS03500
S.sanguinisNZ_GL872312.1	72819	73391		DUF2812 domain-containing protein		HMPREF9390_RS03495
S.sanguinisNZ_GL872312.1	73391	73714		PadR family transcriptional regulator		HMPREF9390_RS03490
S.sanguinisNZ_GL872312.1	73940	74728		M15 family metallopeptidase		HMPREF9390_RS03485
S.sanguinisNZ_GL872312.1	74715	75413		phosphoglycerate mutase family protein		HMPREF9390_RS03480
S.sanguinisNZ_GL872312.1	75513	76214		phosphoglycerate mutase family protein		HMPREF9390_RS03475
S.sanguinisNZ_GL872312.1	76351	77247		hypothetical protein		HMPREF9390_RS03470
S.sanguinisNZ_GL872312.1	77380	78717		PFL family protein		HMPREF9390_RS03465
S.sanguinisNZ_GL872312.1	78728	78994		ACT domain-containing protein		HMPREF9390_RS03460
S.sanguinisNZ_GL872312.1	79250	82348		LPXTG-anchored zinc carboxypeptidase		HMPREF9390_RS03455
S.sanguinisNZ_GL872312.1	82407	83441		dihydrodipicolinate reductase		HMPREF9390_RS03450
S.sanguinisNZ_GL872312.1	83528	84364		helix-turn-helix domain-containing protein		HMPREF9390_RS03445
S.sanguinisNZ_GL872312.1	84515	88732		GH32 C-terminal domain-containing protein		HMPREF9390_RS03440
S.sanguinisNZ_GL872312.1	89016	89954		hypothetical protein		HMPREF9390_RS11835
S.sanguinisNZ_GL872312.1	89969	91219		dicarboxylate/amino acid:cation symporter		HMPREF9390_RS03430
S.sanguinisNZ_GL872312.1	91437	91880		hypothetical protein		HMPREF9390_RS03425
S.sanguinisNZ_GL872312.1	92343	92579		hypothetical protein		HMPREF9390_RS03420
S.sanguinisNZ_GL872312.1	92569	93705		GTP-binding protein		HMPREF9390_RS03415
S.sanguinisNZ_GL872312.1	94185	95234		DUF389 domain-containing protein		HMPREF9390_RS03410
S.sanguinisNZ_GL872312.1	95231	95554		potassium channel family protein		HMPREF9390_RS03405
S.sanguinisNZ_GL872312.1	95551	95910		hypothetical protein		HMPREF9390_RS03400
S.sanguinisNZ_GL872312.1	95835	96137		TMEM175 family protein		HMPREF9390_RS11495
S.sanguinisNZ_GL872312.1	96708	96992		hypothetical protein		HMPREF9390_RS03395
S.sanguinisNZ_GL872312.1	97062	97196		hypothetical protein		HMPREF9390_RS11955
S.sanguinisNZ_GL872312.1	97240	97578		Cd(II)/Zn(II)-sensing metalloregulatory transcriptional regulator CadX		HMPREF9390_RS03390
S.sanguinisNZ_GL872312.1	97590	98216		CadD family cadmium resistance transporter		HMPREF9390_RS03385
S.sanguinisNZ_GL872312.1	98504	100567		heavy metal translocating P-type ATPase		HMPREF9390_RS03380
S.sanguinisNZ_GL872312.1	100569	100847		DUF6110 family protein		HMPREF9390_RS03375
S.sanguinisNZ_GL872312.1	101028	101630		transposase		HMPREF9390_RS03370
S.sanguinisNZ_GL872312.1	101767	102100		uncharacterized gene		HMPREF9390_RS11910
S.sanguinisNZ_GL872312.1	102119	102244		uncharacterized gene		HMPREF9390_RS11860
S.sanguinisNZ_GL872312.1	102241	102531		hypothetical protein		HMPREF9390_RS11760
S.sanguinisNZ_GL872312.1	102598	103206		DUF1269 domain-containing protein		HMPREF9390_RS03360
S.sanguinisNZ_GL872312.1	103451	103672		tyrosine-type recombinase/integrase		HMPREF9390_RS03355
S.sanguinisNZ_GL872312.1	103782	104174		30S ribosomal protein S9		HMPREF9390_RS03350
S.sanguinisNZ_GL872312.1	104193	104639		50S ribosomal protein L13		HMPREF9390_RS03345
S.sanguinisNZ_GL872312.1	104820	105683		DegV family protein		HMPREF9390_RS03340
S.sanguinisNZ_GL872312.1	105673	106194		NYN domain-containing protein		HMPREF9390_RS03335
S.sanguinisNZ_GL872312.1	106191	106919		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB		HMPREF9390_RS03330
S.sanguinisNZ_GL872312.1	107072	108028		aromatic acid exporter family protein		HMPREF9390_RS03325
S.sanguinisNZ_GL872312.1	108153	108839		hypothetical protein		HMPREF9390_RS11915
S.sanguinisNZ_GL872312.1	108862	109293		hypothetical protein		HMPREF9390_RS03315
S.sanguinisNZ_GL872312.1	109313	109705		Mini-ribonuclease 3		HMPREF9390_RS03310
S.sanguinisNZ_GL872312.1	109698	111041		cysteine--tRNA ligase		HMPREF9390_RS03305
S.sanguinisNZ_GL872312.1	111059	111580		dihydrofolate reductase family protein		HMPREF9390_RS03300
S.sanguinisNZ_GL872312.1	111589	112353		nucleoside phosphorylase		HMPREF9390_RS03295
S.sanguinisNZ_GL872312.1	112367	112585		YdeI/OmpD-associated family protein		HMPREF9390_RS03290
S.sanguinisNZ_GL872312.1	112616	113233		serine O-acetyltransferase		HMPREF9390_RS03285
S.sanguinisNZ_GL872312.1	113325	115526		polyribonucleotide nucleotidyltransferase		HMPREF9390_RS03280
S.sanguinisNZ_GL872312.1	115953	117314		MFS transporter		HMPREF9390_RS03275
S.sanguinisNZ_GL872312.1	117429	119225		oligoendopeptidase F		HMPREF9390_RS03270
S.sanguinisNZ_GL872312.1	119278	119688		hypothetical protein		HMPREF9390_RS11920
S.sanguinisNZ_GL872312.1	119845	120159		thioredoxin		HMPREF9390_RS03260
S.sanguinisNZ_GL872312.1	120172	120399		DUF4649 family protein		HMPREF9390_RS03255
S.sanguinisNZ_GL872312.1	120588	121001		YjdF family protein		HMPREF9390_RS03250
S.sanguinisNZ_GL872312.1	121290	122216		alpha/beta fold hydrolase		HMPREF9390_RS03245
S.sanguinisNZ_GL872312.1	122718	122987		30S ribosomal protein S15		HMPREF9390_RS03240
S.sanguinisNZ_GL872312.1	123154	123882		pseudouridine synthase		HMPREF9390_RS03235
S.sanguinisNZ_GL872312.1	123894	125063		MFS transporter		HMPREF9390_RS03230
S.sanguinisNZ_GL872312.1	125257	125889		peptide deformylase		HMPREF9390_RS03225
S.sanguinisNZ_GL872312.1	125950	126180		GlsB/YeaQ/YmgE family stress response membrane protein		HMPREF9390_RS03220
S.sanguinisNZ_GL872312.1	126275	127516		aminopeptidase		HMPREF9390_RS03215
S.sanguinisNZ_GL872312.1	127538	127690		hypothetical protein		HMPREF9390_RS11840
S.sanguinisNZ_GL872312.1	127771	128049		type II toxin-antitoxin system YafQ family toxin		HMPREF9390_RS03205
S.sanguinisNZ_GL872312.1	128042	128305		type II toxin-antitoxin system RelB/DinJ family antitoxin		HMPREF9390_RS03200
S.sanguinisNZ_GL872312.1	128414	130291		DUF262 domain-containing protein		HMPREF9390_RS03195
S.sanguinisNZ_GL872312.1	130285	131613		DUF262 domain-containing protein		HMPREF9390_RS03190
S.sanguinisNZ_GL872312.1	131654	131776		hypothetical protein		HMPREF9390_RS11960
S.sanguinisNZ_GL872312.1	131863	132810		WYL domain-containing protein		HMPREF9390_RS03185
S.sanguinisNZ_GL872312.1	132848	132985		hypothetical protein		HMPREF9390_RS03180
S.sanguinisNZ_GL872312.1	133236	133699		uncharacterized gene		HMPREF9390_RS03175
S.sanguinisNZ_GL872312.1	133896	138284		PolC-type DNA polymerase III		HMPREF9390_RS03170
S.sanguinisNZ_GL872312.1	138450	138992		DUF1307 domain-containing protein		HMPREF9390_RS03165
S.sanguinisNZ_GL872312.1	139049	139429		PH domain-containing protein		HMPREF9390_RS03160
S.sanguinisNZ_GL872312.1	139519	141369		proline--tRNA ligase		HMPREF9390_RS03155
S.sanguinisNZ_GL872312.1	141435	142691		RIP metalloprotease RseP		HMPREF9390_RS03150
S.sanguinisNZ_GL872312.1	142920	143723		phosphatidate cytidylyltransferase		HMPREF9390_RS03145
S.sanguinisNZ_GL872312.1	143742	144491		isoprenyl transferase		HMPREF9390_RS03140
S.sanguinisNZ_GL872312.1	144720	145055		preprotein translocase subunit YajC		HMPREF9390_RS03135
S.sanguinisNZ_GL872312.1	145233	147209		transketolase		HMPREF9390_RS03130
S.sanguinisNZ_GL872312.1	147508	148599		L-ascorbate 6-phosphate lactonase		HMPREF9390_RS03125
S.sanguinisNZ_GL872312.1	148782	150473		transcription antiterminator		HMPREF9390_RS03120
S.sanguinisNZ_GL872312.1	150646	151347		L-ribulose-5-phosphate 4-epimerase		HMPREF9390_RS03115
S.sanguinisNZ_GL872312.1	151347	152210		L-ribulose-5-phosphate 3-epimerase		HMPREF9390_RS03110
S.sanguinisNZ_GL872312.1	152214	152879		3-keto-L-gulonate-6-phosphate decarboxylase UlaD		HMPREF9390_RS03105
S.sanguinisNZ_GL872312.1	152933	153418		PTS sugar transporter subunit IIA		HMPREF9390_RS03100
S.sanguinisNZ_GL872312.1	153567	153845		PTS sugar transporter subunit IIB		HMPREF9390_RS03095
S.sanguinisNZ_GL872312.1	153875	155332		PTS ascorbate transporter subunit IIC		HMPREF9390_RS03090
S.sanguinisNZ_GL872312.1	155864	156121		hypothetical protein		HMPREF9390_RS03085
S.sanguinisNZ_GL872312.1	156763	157173		hypothetical protein		HMPREF9390_RS03075
S.sanguinisNZ_GL872312.1	157163	157483		DUF4176 domain-containing protein		HMPREF9390_RS03070
S.sanguinisNZ_GL872312.1	157501	159081		hypothetical protein		HMPREF9390_RS03065
S.sanguinisNZ_GL872312.1	159071	159433		hypothetical protein		HMPREF9390_RS03060
S.sanguinisNZ_GL872312.1	159446	159718		TIGR04197 family type VII secretion effector		HMPREF9390_RS03055
S.sanguinisNZ_GL872312.1	159991	160560		CPBP family glutamic-type intramembrane protease		HMPREF9390_RS11515
S.sanguinisNZ_GL872312.1	160690	160869		hypothetical protein		HMPREF9390_RS11865
S.sanguinisNZ_GL872312.1	161132	163270		ATP-dependent Clp protease ATP-binding subunit		HMPREF9390_RS03045
S.sanguinisNZ_GL872312.1	163727	164491		amino acid ABC transporter ATP-binding protein		HMPREF9390_RS03040
S.sanguinisNZ_GL872312.1	164504	165190		amino acid ABC transporter permease		HMPREF9390_RS03035
S.sanguinisNZ_GL872312.1	165194	165886		amino acid ABC transporter permease		HMPREF9390_RS03030
S.sanguinisNZ_GL872312.1	166094	166978		transporter substrate-binding domain-containing protein		HMPREF9390_RS03025
S.sanguinisNZ_GL872312.1	166994	167995		uroporphyrinogen decarboxylase		HMPREF9390_RS03020
S.sanguinisNZ_GL872312.1	168079	168279		hypothetical protein		HMPREF9390_RS03015
S.sanguinisNZ_GL872312.1	168335	169381		uroporphyrinogen decarboxylase		HMPREF9390_RS03010
S.sanguinisNZ_GL872312.1	169594	170613		LLM class flavin-dependent oxidoreductase		HMPREF9390_RS03005
S.sanguinisNZ_GL872312.1	170844	172655		glutamine--fructose-6-phosphate transaminase (isomerizing)		HMPREF9390_RS03000
S.sanguinisNZ_GL872312.1	173008	174015		type I glyceraldehyde-3-phosphate dehydrogenase		HMPREF9390_RS02995
S.sanguinisNZ_GL872312.1	174336	176417		elongation factor G		HMPREF9390_RS02990
S.sanguinisNZ_GL872312.1	176659	177129		30S ribosomal protein S7		HMPREF9390_RS02985
S.sanguinisNZ_GL872312.1	177149	177562		30S ribosomal protein S12		HMPREF9390_RS02980
S.sanguinisNZ_GL872312.1	177778	178242		hypothetical protein		HMPREF9390_RS02975
S.sanguinisNZ_GL872312.1	178264	179079		pur operon repressor		HMPREF9390_RS02970
S.sanguinisNZ_GL872312.1	179172	180116		3'-5' exoribonuclease YhaM family protein		HMPREF9390_RS02965
S.sanguinisNZ_GL872312.1	180106	181362		DNA recombination protein RmuC		HMPREF9390_RS02960
S.sanguinisNZ_GL872312.1	181364	181996		thiamine diphosphokinase		HMPREF9390_RS02955
S.sanguinisNZ_GL872312.1	181989	182648		ribulose-phosphate 3-epimerase		HMPREF9390_RS02950
S.sanguinisNZ_GL872312.1	182660	183538		ribosome small subunit-dependent GTPase A		HMPREF9390_RS02945
S.sanguinisNZ_GL872312.1	183773	188458		Cna B-type domain-containing protein		HMPREF9390_RS02940
S.sanguinisNZ_GL872312.1	188653	188735		uncharacterized gene		HMPREF9390_RS02935
S.sanguinisNZ_GL872312.1	188653	188735		tRNA-Leu		HMPREF9390_RS02935
S.sanguinisNZ_GL872312.1	188751	189158		hypothetical protein		HMPREF9390_RS02930
