Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
NZ_KQ968978.1	59820	60263		D-aminoacyl-tRNA deacylase	WP_062200016.1
NZ_KQ968978.1	60340	60535		transposase	WP_197460082.1
NZ_KQ968978.1	61791	62381		CDP-archaeol synthase	WP_062200018.1
NZ_KQ968978.1	62378	64891		PEP-utilizing enzyme	WP_197460083.1
NZ_KQ968978.1	64878	65510		CDP-alcohol phosphatidyltransferase family protein	WP_062200020.1
NZ_KQ968978.1	65503	66375		phosphatidylserine decarboxylase	WP_062200021.1
NZ_KQ968978.1	66360	67259		UbiA family prenyltransferase	WP_062200027.1
NZ_KQ968978.1	67259	69742		phosphoenolpyruvate synthase	WP_062200029.1
NZ_KQ968978.1	69729	70802		hypothetical protein	WP_062200031.1
NZ_KQ968978.1	70885	71676		nucleotidyltransferase domain-containing protein	WP_062200033.1
NZ_KQ968978.1	71812	72246		hypothetical protein	WP_062200034.1
NZ_KQ968978.1	72299	72928		N-acetyltransferase	WP_062200036.1
NZ_KQ968978.1	74900	75547		metal-dependent transcriptional regulator	WP_062200038.1
NZ_KQ968978.1	75946	79758		LPXTG cell wall anchor domain-containing protein	WP_062200040.1
NZ_KQ968978.1	79838	80332		thiol peroxidase	WP_062200042.1
NZ_KQ968978.1	80485	81414		metal ABC transporter substrate-binding lipoprotein/adhesin SsaB	WP_062200044.1
NZ_KQ968978.1	81432	82274		metal ABC transporter permease	WP_037616192.1
NZ_KQ968978.1	82276	82995		metal ABC transporter ATP-binding protein	WP_037616190.1
NZ_KQ968978.1	83142	85037		endopeptidase	WP_062200045.1
NZ_KQ968978.1	85116	85814		ion transporter	WP_062200580.1
NZ_KQ968978.1	86002	88503		leucine--tRNA ligase	WP_062200582.1
NZ_KQ968978.1	88825	89658		LysR family transcriptional regulator	WP_062200046.1
NZ_KQ968978.1	89775	90620		aldo/keto reductase	WP_062200048.1
NZ_KQ968978.1	90667	91428		carboxymuconolactone decarboxylase family protein	WP_062200050.1
NZ_KQ968978.1	91522	92559		alcohol dehydrogenase catalytic domain-containing protein	WP_062200051.1
NZ_KQ968978.1	92860	93549		VIT family protein	WP_062200053.1
NZ_KQ968978.1	93874	95685		glutamine--fructose-6-phosphate transaminase (isomerizing)	WP_062200055.1
NZ_KQ968978.1	96200	98001		ATP-dependent Clp protease ATP-binding subunit	WP_062200056.1
NZ_KQ968978.1	98620	98865		hypothetical protein	WP_037618571.1
NZ_KQ968978.1	99009	99134		hypothetical protein	WP_267960796.1
NZ_KQ968978.1	99266	101242		transketolase	WP_062200061.1
NZ_KQ968978.1	101361	101696		preprotein translocase subunit YajC	WP_037618567.1
NZ_KQ968978.1	101916	102665		isoprenyl transferase	WP_062200064.1
NZ_KQ968978.1	102680	103483		phosphatidate cytidylyltransferase	WP_062200067.1
NZ_KQ968978.1	103833	105089		RIP metalloprotease RseP	WP_062200071.1
NZ_KQ968978.1	105135	106985		proline--tRNA ligase	WP_062200074.1
NZ_KQ968978.1	107073	107456		PH domain-containing protein	WP_187423866.1
NZ_KQ968978.1	107574	111962		PolC-type DNA polymerase III	WP_062200076.1
NZ_KQ968978.1	111982	112134		hypothetical protein	WP_197460085.1
NZ_KQ968978.1	112156	113397		aminopeptidase	WP_062200079.1
NZ_KQ968978.1	113786	114418		peptide deformylase	WP_062200081.1
NZ_KQ968978.1	114615	115766		MFS transporter	WP_062200084.1
NZ_KQ968978.1	115776	116504		pseudouridine synthase	WP_062200085.1
NZ_KQ968978.1	116618	117112		DUF536 domain-containing protein	WP_037618543.1
NZ_KQ968978.1	117319	119073		glycerophosphodiester phosphodiesterase	WP_062200088.1
NZ_KQ968978.1	119211	119510		YbaB/EbfC family nucleoid-associated protein	WP_062200091.1
NZ_KQ968978.1	119930	120280		hypothetical protein	WP_231853893.1
NZ_KQ968978.1	120299	121630		AAA family ATPase	WP_269450150.1
NZ_KQ968978.1	121827	124118		Xaa-Pro dipeptidyl-peptidase	WP_062200585.1
NZ_KQ968978.1	124222	125091		aquaporin family protein	WP_062200093.1
NZ_KQ968978.1	125303	126037		proteinase	WP_062200095.1
NZ_KQ968978.1	126034	126969		serine hydrolase domain-containing protein	WP_062200098.1
NZ_KQ968978.1	127091	127969		mevalonate kinase	WP_062200101.1
NZ_KQ968978.1	127951	128898		diphosphomevalonate decarboxylase	WP_062200104.1
NZ_KQ968978.1	128888	129907		phosphomevalonate kinase	WP_062200106.1
NZ_KQ968978.1	129891	130910		type 2 isopentenyl-diphosphate Delta-isomerase	WP_062200109.1
NZ_KQ968978.1	130968	132251		hydroxymethylglutaryl-CoA reductase, degradative	WP_062200112.1
NZ_KQ968978.1	132248	133426		hydroxymethylglutaryl-CoA synthase	WP_062200115.1
NZ_KQ968978.1	134044	134321		threonine/serine exporter family protein	WP_197460088.1
NZ_KQ968978.1	134326	135084		threonine/serine exporter family protein	WP_148880775.1
NZ_KQ968978.1	135222	137537		formate C-acetyltransferase	WP_062200122.1
NZ_KQ968978.1	137765	138424		hypothetical protein	WP_062200124.1
NZ_KQ968978.1	138443	139507		DNA polymerase IV	WP_062200129.1
NZ_KQ968978.1	139701	142061		ATP-dependent RecD-like DNA helicase	WP_062200131.1
NZ_KQ968978.1	142140	142772		signal peptidase I	WP_037617001.1
NZ_KQ968978.1	142776	143660		ribonuclease HIII	WP_062200134.1
NZ_KQ968978.1	143801	144091		hypothetical protein	WP_062200136.1
NZ_KQ968978.1	144102	144653		CvpA family protein	WP_062200139.1
NZ_KQ968978.1	144714	147047		endonuclease MutS2	WP_062200141.1
NZ_KQ968978.1	147058	147702		GNAT family N-acetyltransferase	WP_062200143.1
NZ_KQ968978.1	149334	150752		C69 family dipeptidase	WP_062200146.1
NZ_KQ968978.1	150838	151152		thioredoxin	WP_037617870.1
NZ_KQ968978.1	151777	152451		DUF1129 family protein	WP_062200149.1
NZ_KQ968978.1	152470	153414		magnesium transporter CorA family protein	WP_037617873.1
NZ_KQ968978.1	153537	156368		excinuclease ABC subunit UvrA	WP_062200151.1
NZ_KQ968978.1	156523	157584		Xaa-Pro peptidase family protein	WP_062200153.1
NZ_KQ968978.1	157646	158206		elongation factor P	WP_037617878.1
NZ_KQ968978.1	158237	158626		Asp23/Gls24 family envelope stress response protein	WP_037617879.1
NZ_KQ968978.1	158619	159044		transcription antitermination factor NusB	WP_062200155.1
NZ_KQ968978.1	159596	159796		helix-turn-helix domain-containing protein	WP_231853895.1
NZ_KQ968978.1	160069	163842		pullulanase	WP_062200157.1
NZ_KQ968978.1	163987	164952		LacI family DNA-binding transcriptional regulator	WP_062200160.1
NZ_KQ968978.1	164933	166387		sucrose-6-phosphate hydrolase	WP_062200587.1
NZ_KQ968978.1	166582	168468		sucrose-specific PTS transporter subunit IIBC	WP_062200163.1
NZ_KQ968978.1	168629	169546		ROK family protein	WP_062200167.1
NZ_KQ968978.1	169578	169988		peptide deformylase	WP_062200169.1
NZ_KQ968978.1	170146	170604		winged helix DNA-binding protein	WP_062200172.1
NZ_KQ968978.1	170597	172363		ABC transporter ATP-binding protein	WP_062200175.1
NZ_KQ968978.1	172353	174110		ABC transporter ATP-binding protein	WP_062200178.1
NZ_KQ968978.1	174300	175451		DUF4352 domain-containing protein	WP_062200181.1
NZ_KQ968978.1	176315	176815		phosphatase PAP2 family protein	WP_062200186.1
NZ_KQ968978.1	176982	177671		phosphoglycerate mutase family protein	WP_062200189.1
NZ_KQ968978.1	177827	178405		M15 family metallopeptidase	WP_231853907.1
NZ_KQ968978.1	178492	179838		NADP-specific glutamate dehydrogenase	WP_062200193.1
NZ_KQ968978.1	180074	181012		dihydroorotate oxidase	WP_062200588.1
NZ_KQ968978.1	181155	182090		peptide-methionine (R)-S-oxide reductase MsrB	WP_062200195.1
NZ_KQ968978.1	182228	182767		DUF4947 domain-containing protein	WP_269450151.1
NZ_KQ968978.1	182691	182855		DUF4947 domain-containing protein	WP_262366320.1
NZ_KQ968978.1	182946	182997		hypothetical protein	WP_269450153.1
NZ_KQ968978.1	183018	184196		TRZ/ATZ family protein	WP_231853896.1
NZ_KQ968978.1	184468	186366		beta-glucoside-specific PTS transporter subunit IIABC	WP_062200200.1
NZ_KQ968978.1	186472	187740		CapA family protein	WP_062200202.1
NZ_KQ968978.1	187924	188796		AraC family transcriptional regulator	WP_082757349.1
NZ_KQ968978.1	189271	190494		glycoside hydrolase family 1 protein	WP_062200206.1
NZ_KQ968978.1	190484	190870		VOC family protein	WP_062200207.1
NZ_KQ968978.1	191274	192101		Cof-type HAD-IIB family hydrolase	WP_062200210.1
NZ_KQ968978.1	192102	192734		SGNH/GDSL hydrolase family protein	WP_062200213.1
NZ_KQ968978.1	192932	194164		GBS Bsp-like repeat-containing protein	WP_156469056.1
NZ_KQ968978.1	194082	194927		LD-carboxypeptidase LdcB/DacB	WP_062200219.1
NZ_KQ968978.1	195491	196744		group II intron reverse transcriptase/maturase	WP_062200222.1
NZ_KQ968978.1	196833	197270		GNAT family N-acetyltransferase	WP_062200225.1
NZ_KQ968978.1	197617	199392		pyruvate oxidase	WP_062200228.1
NZ_KQ968978.1	199760	200020		SemiSWEET family transporter	WP_003026359.1
NZ_KQ968978.1	200275	201714		6-phospho-beta-glucosidase	WP_062200592.1
NZ_KQ968978.1	201827	202507		response regulator transcription factor	WP_062200231.1
NZ_KQ968978.1	202510	203385		HAMP domain-containing sensor histidine kinase	WP_062200233.1
NZ_KQ968978.1	203427	204191		lantibiotic ABC transporter permease	WP_062200236.1
NZ_KQ968978.1	204188	205117		ATP-binding cassette domain-containing protein	WP_062200239.1
NZ_KQ968978.1	209133	210389		hypothetical protein	WP_062200241.1
NZ_KQ968978.1	210397	211317		DUF4238 domain-containing protein	WP_082757351.1
NZ_KQ968978.1	212054	214306		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	WP_062200244.1
NZ_KQ968978.1	214444	215322		methylenetetrahydrofolate reductase [NAD(P)H]	WP_002896521.1
NZ_KQ968978.1	215324	216268		AraC family transcriptional regulator	WP_062200247.1
NZ_KQ968978.1	216377	218614		alpha-galactosidase	WP_062200250.1
NZ_KQ968978.1	218857	219720		HAD family hydrolase	WP_231853897.1
NZ_KQ968978.1	219732	220328		histidine phosphatase family protein	WP_082757352.1
NZ_KQ968978.1	220325	220927		histidine phosphatase family protein	WP_062200255.1
NZ_KQ968978.1	221008	221481		hypothetical protein	WP_062200258.1
NZ_KQ968978.1	221462	222373		phosphodiester glycosidase family protein	WP_062200261.1
NZ_KQ968978.1	222370	223419		bifunctional glycosyltransferase family 2/GtrA family protein	WP_156469060.1
NZ_KQ968978.1	223941	224402		hypothetical protein	WP_062200265.1
NZ_KQ968978.1	224405	225214		hypothetical protein	WP_062200269.1
NZ_KQ968978.1	225192	226169		hypothetical protein	WP_062200272.1
NZ_KQ968978.1	226286	227950		hypothetical protein	WP_062200273.1
NZ_KQ968978.1	227966	228991		hypothetical protein	WP_231853898.1
NZ_KQ968978.1	229832	230131		transposase	WP_062200278.1
NZ_KQ968978.1	230592	233645		AAA family ATPase	WP_062200281.1
NZ_KQ968978.1	233731	234738		formimidoylglutamase	WP_062200284.1
NZ_KQ968978.1	234864	236405		histidine ammonia-lyase	WP_062200286.1
NZ_KQ968978.1	236599	237121		IS30 family transposase	WP_156469067.1
NZ_KQ968978.1	237157	238497		APC family permease	WP_062200289.1
NZ_KQ968978.1	238573	239172		HutD family protein	WP_062200292.1
NZ_KQ968978.1	239185	240858		formate--tetrahydrofolate ligase	WP_062200295.1
NZ_KQ968978.1	240925	241551		cyclodeaminase/cyclohydrolase family protein	WP_002926667.1
NZ_KQ968978.1	241566	242465		glutamate formimidoyltransferase	WP_062200298.1
NZ_KQ968978.1	242583	244613		urocanate hydratase	WP_062200300.1
NZ_KQ968978.1	244813	246078		imidazolonepropionase	WP_062200303.1
NZ_KQ968978.1	246257	246547		30S ribosomal protein S6	WP_062200306.1
NZ_KQ968978.1	246560	247057		single-stranded DNA-binding protein	WP_062200308.1
NZ_KQ968978.1	247090	247329		30S ribosomal protein S18	WP_000068664.1
NZ_KQ968978.1	247649	248488		class I SAM-dependent methyltransferase	WP_062200311.1
NZ_KQ968978.1	248576	249487		DMT family transporter	WP_062200313.1
NZ_KQ968978.1	249600	250226		TVP38/TMEM64 family protein	WP_062200315.1
NZ_KQ968978.1	250639	251769		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	WP_062200318.1
NZ_KQ968978.1	251925	252452		YqeG family HAD IIIA-type phosphatase	WP_062200320.1
NZ_KQ968978.1	252459	253565		ribosome biogenesis GTPase YqeH	WP_062200323.1
NZ_KQ968978.1	253672	253983		ribosome assembly RNA-binding protein YhbY	WP_002896287.1
NZ_KQ968978.1	254012	254644		nicotinate-nucleotide adenylyltransferase	WP_062200326.1
NZ_KQ968978.1	254641	255243		bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	WP_062200328.1
NZ_KQ968978.1	255253	255618		ribosome silencing factor	WP_002915774.1
NZ_KQ968978.1	255694	256428		class I SAM-dependent methyltransferase	WP_062200330.1
NZ_KQ968978.1	256430	257521		nucleotidyltransferase	WP_062200333.1
NZ_KQ968978.1	257660	258541		fructose-bisphosphate aldolase	WP_062200336.1
NZ_KQ968978.1	258824	259816		ATP-binding cassette domain-containing protein	WP_062200338.1
NZ_KQ968978.1	259818	260636		ABC-2 family transporter protein	WP_062200341.1
NZ_KQ968978.1	260638	261423		ABC transporter permease	WP_062200343.1
NZ_KQ968978.1	261773	262219		LytTR family DNA-binding domain-containing protein	WP_062200345.1
NZ_KQ968978.1	262225	262890		hypothetical protein	WP_062200347.1
NZ_KQ968978.1	263023	263211		50S ribosomal protein L28	WP_001140948.1
NZ_KQ968978.1	263359	263724		Asp23/Gls24 family envelope stress response protein	WP_037616174.1
NZ_KQ968978.1	263727	265391		DAK2 domain-containing protein	WP_062200350.1
NZ_KQ968978.1	265496	266047		SP0191 family lipoprotein	WP_062200353.1
NZ_KQ968978.1	266196	266372		hypothetical protein	WP_197460087.1
NZ_KQ968978.1	266556	267431		ABC transporter ATP-binding protein	WP_062200358.1
NZ_KQ968978.1	267444	268178		ABC transporter permease	WP_062200360.1
NZ_KQ968978.1	268183	269289		sensor histidine kinase	WP_062200363.1
NZ_KQ968978.1	269286	269885		response regulator transcription factor	WP_062200365.1
NZ_KQ968978.1	270164	271864		acetolactate synthase large subunit	WP_062200369.1
NZ_KQ968978.1	271857	272333		acetolactate synthase small subunit	WP_037616118.1
NZ_KQ968978.1	272399	272783		NAD(P)-binding domain-containing protein	WP_231853899.1
NZ_KQ968978.1	272804	273440		ketol-acid reductoisomerase	WP_231853900.1
NZ_KQ968978.1	273507	274757		threonine ammonia-lyase IlvA	WP_062200372.1
NZ_KQ968978.1	274851	275750		SPFH domain-containing protein	WP_037616125.1
NZ_KQ968978.1	275856	276071		hypothetical protein	WP_001130035.1
NZ_KQ968978.1	276162	276902		amino acid ABC transporter ATP-binding protein	WP_062200374.1
NZ_KQ968978.1	276899	278464		ABC transporter substrate-binding protein/permease	WP_062200377.1
NZ_KQ968978.1	278592	280487		DUF2207 domain-containing protein	WP_062200379.1
NZ_KQ968978.1	280896	281461		undecaprenyl-diphosphate phosphatase	WP_231853901.1
NZ_KQ968978.1	281575	282324		adaptor protein MecA	WP_062200382.1
NZ_KQ968978.1	282315	283481		MraY family glycosyltransferase	WP_062200385.1
NZ_KQ968978.1	283705	284475		Fe-S cluster assembly ATPase SufC	WP_062200388.1
NZ_KQ968978.1	284517	285779		Fe-S cluster assembly protein SufD	WP_062200391.1
NZ_KQ968978.1	285821	287053		cysteine desulfurase	WP_062200394.1
NZ_KQ968978.1	287040	287477		SUF system NifU family Fe-S cluster assembly protein	WP_062200397.1
NZ_KQ968978.1	287495	288907		Fe-S cluster assembly protein SufB	WP_062200399.1
NZ_KQ968978.1	290564	291859		D-alanyl-D-alanine carboxypeptidase PBP3	WP_062200403.1
NZ_KQ968978.1	292138	294096		peptide ABC transporter substrate-binding protein	WP_062200406.1
NZ_KQ968978.1	294270	296246		peptide ABC transporter substrate-binding protein	WP_062200409.1
NZ_KQ968978.1	296312	297808		ABC transporter permease	WP_062200412.1
NZ_KQ968978.1	297808	298734		ABC transporter permease	WP_062200415.1
NZ_KQ968978.1	298743	299810		ABC transporter ATP-binding protein	WP_062200417.1
NZ_KQ968978.1	299821	300514		dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein	WP_231853902.1
NZ_KQ968978.1	301040	301525		hypothetical protein	WP_062200420.1
NZ_KQ968978.1	301928	302644		YebC/PmpR family DNA-binding transcriptional regulator	WP_037616164.1
NZ_KQ968978.1	305139	306275		amidohydrolase	WP_062200427.1
NZ_KQ968978.1	306480	307313		amino acid ABC transporter substrate-binding protein	WP_062200429.1
NZ_KQ968978.1	307400	308275		MetQ/NlpA family ABC transporter substrate-binding protein	WP_062200432.1
NZ_KQ968978.1	308482	309858		M20/M25/M40 family metallo-hydrolase	WP_062200433.1
NZ_KQ968978.1	309848	310912		methionine ABC transporter ATP-binding protein	WP_062200436.1
NZ_KQ968978.1	310914	311606		ABC transporter permease	WP_062200438.1
NZ_KQ968978.1	311864	313583		ATP-binding cassette domain-containing protein	WP_062200441.1
NZ_KQ968978.1	313691	315272		ABC transporter ATP-binding protein	WP_062200442.1
NZ_KQ968978.1	315273	315866		MptD family putative ECF transporter S component	WP_062200445.1
NZ_KQ968978.1	315863	316543		energy-coupling factor transporter transmembrane component T	WP_062200448.1
NZ_KQ968978.1	316504	317937		ABC transporter ATP-binding protein	WP_062200451.1
NZ_KQ968978.1	318357	319727		DUF4832 domain-containing protein	WP_062200454.1
NZ_KQ968978.1	320278	322359		hypothetical protein	WP_062200457.1
NZ_KQ968978.1	322380	323297		hypothetical protein	WP_062200460.1
NZ_KQ968978.1	323290	325116		DUF2194 domain-containing protein	WP_062200463.1
NZ_KQ968978.1	325150	326553		GT4 family glycosyltransferase PelF	WP_062200466.1
NZ_KQ968978.1	326629	328065		exopolysaccharide Pel transporter PelG	WP_231853903.1
NZ_KQ968978.1	328480	330255		CotH kinase family protein	WP_062200469.1
NZ_KQ968978.1	330242	330970		polyphosphate polymerase domain-containing protein	WP_062200472.1
NZ_KQ968978.1	331000	331665		DUF4956 domain-containing protein	WP_062200476.1
NZ_KQ968978.1	331780	332781		UDP-glucose 4-epimerase GalE	WP_062200478.1
NZ_KQ968978.1	333111	333956		S-adenosyl-l-methionine hydroxide adenosyltransferase family protein	WP_062200480.1
NZ_KQ968978.1	333968	334531		ECF-type riboflavin transporter substrate-binding protein	WP_062200483.1
NZ_KQ968978.1	335375	336019		fructose-6-phosphate aldolase	WP_062200486.1
NZ_KQ968978.1	337593	337793		hypothetical protein	WP_062200489.1
NZ_KQ968978.1	337777	337974		helix-turn-helix transcriptional regulator	WP_062200490.1
NZ_KQ968978.1	337994	338488		hypothetical protein	WP_062200493.1
NZ_KQ968978.1	338533	339009		hypothetical protein	WP_062200495.1
NZ_KQ968978.1	339006	339683		type II CAAX endopeptidase family protein	WP_062200497.1
NZ_KQ968978.1	339693	340181		hypothetical protein	WP_062200499.1
NZ_KQ968978.1	340317	341303		rhodanese-related sulfurtransferase	WP_062200500.1
NZ_KQ968978.1	341469	342383		amidohydrolase family protein	WP_062200502.1
NZ_KQ968978.1	342396	343058		antibiotic biosynthesis monooxygenase	WP_062200504.1
NZ_KQ968978.1	343427	344188		nucleoside phosphorylase	WP_062200506.1
NZ_KQ968978.1	344197	345879		ABC transporter ATP-binding protein	WP_062200507.1
NZ_KQ968978.1	345872	346708		energy-coupling factor transporter transmembrane component T	WP_062200509.1
NZ_KQ968978.1	346800	347513		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	WP_062200511.1
NZ_KQ968978.1	348053	349342		MFS transporter	WP_062200512.1
NZ_KQ968978.1	349355	349957		TetR/AcrR family transcriptional regulator	WP_062200514.1
NZ_KQ968978.1	350109	350678		LemA family protein	WP_037615272.1
NZ_KQ968978.1	350680	351061		M48 family metalloprotease	WP_231853904.1
NZ_KQ968978.1	351106	351638		M48 family metalloprotease	WP_231853905.1
NZ_KQ968978.1	353732	354964		hypothetical protein	WP_062200516.1
NZ_KQ968978.1	355221	355754		DUF177 domain-containing protein	WP_062200518.1
NZ_KQ968978.1	355968	357431		flotillin family protein	WP_062200519.1
NZ_KQ968978.1	357595	359019		NADP-dependent phosphogluconate dehydrogenase	WP_062200520.1
NZ_KQ968978.1	359029	359718		response regulator transcription factor	WP_062200522.1
NZ_KQ968978.1	361018	363027		PTS transporter subunit IIBC	WP_082757353.1
